Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	stationaryDist[1]	stationaryDist[2]	tree_length
7380	-426.7438	-434.0703	7.326574	0.129433	0.0356362	0.0202819	0.0715641	0.00112547	0.0128387	0.00958544	0.207338	0.0128141	0.00908653	0.104234	0.263723	0.0531238	0.0213684	0.00662439	0.2561076	1.743892	0.127913	0.366809	0.73133	1.36737	2.72622	7.81783	1.486924	6.809219	0.134998	0.0371683	0.0211539	0.074641	0.00117386	0.0133907	0.00999756	0.216252	0.0133651	0.0094772	0.108716	0.275062	0.0554078	0.0222871	0.0069092	0.871946	0.128054	0.9587775
7416	-427.7403	-433.6706	5.930265	0.0522944	0.0180745	0.0396714	0.0328514	0.00196207	0.00730418	0.000333739	0.0874929	0.0248442	0.00863216	0.0458853	0.105085	0.0152954	0.00200279	0.00982997	0.1352408	1.864759	0.0596453	0.25284	0.651177	1.53568	3.95507	16.7658	2.038577	13.78844	0.115809	0.040027	0.0878543	0.0727511	0.0043451	0.0161755	0.000739082	0.193757	0.0550186	0.0191163	0.101615	0.232715	0.0338724	0.00443527	0.021769	0.93238	0.0676204	0.4515591
7452	-417.6828	-424.1844	6.501558	0.0227968	0.0159953	0.00837573	0.00136092	0.000276088	0.00200987	0.00305326	0.0179076	0.00369726	0.00627698	0.0207533	0.0223532	0.00800301	0.00110536	0.0119196	0.2792873	1.720713	0.0476043	0.226509	0.629214	1.58928	4.41484	21.0065	2.201624	6.161085	0.156266	0.109644	0.0574135	0.00932875	0.00189251	0.0137772	0.0209293	0.122752	0.0253438	0.0430271	0.142259	0.153225	0.0548586	0.00757694	0.081706	0.860356	0.139644	0.1458843
7488	-429.2133	-435.6804	6.467187	0.0163703	0.0425202	0.0466301	0.00684177	0.00239206	0.00912882	0.000146291	0.0211276	0.0201789	0.0043951	0.0232386	0.0474114	0.00394805	0.0325612	0.0131204	0.1640333	1.835967	0.0924213	0.313043	0.696046	1.43669	3.19445	10.82	1.721914	11.19264	0.0564473	0.146616	0.160788	0.0235914	0.00824817	0.0314775	0.000504435	0.0728511	0.0695798	0.015155	0.0801302	0.163481	0.0136135	0.112276	0.0452411	0.917983	0.0820167	0.2900108
7524	-420.555	-428.2998	7.744837	0.12273	0.0966009	0.0323235	0.0223772	0.00137546	0.0250472	0.00419122	0.0568948	0.0864658	0.0720643	0.144848	0.165241	0.0695847	0.055972	0.0654822	0.2291678	1.770832	0.322721	0.576041	0.841911	1.18777	1.73599	3.09865	0.8177674	7.72723	0.120182	0.0945957	0.0316525	0.0219127	0.00134691	0.0245272	0.00410422	0.0557137	0.0846709	0.0705684	0.141841	0.161811	0.0681403	0.0548101	0.0641229	0.885416	0.114584	1.021198
7560	-419.1793	-425.5711	6.391728	0.148137	0.0127165	0.0505167	0.00467096	0.00624871	0.00465765	0.0036921	0.151513	0.0292196	0.0343425	0.0685784	0.224476	0.0191703	0.0433177	0.0552725	0.1316707	1.868329	0.152503	0.399652	0.75116	1.33128	2.50218	6.55727	1.359784	14.18941	0.17295	0.0148466	0.0589785	0.00545336	0.00729539	0.00543783	0.00431054	0.176891	0.034114	0.0400949	0.0800655	0.262076	0.0223814	0.0505736	0.0645308	0.934165	0.0658353	0.8565289
7596	-426.1913	-430.0545	3.863253	0.067137	0.079645	0.0290954	0.0153145	0.000416613	0.00805645	0.0110514	0.0701108	0.0123749	0.0380812	0.0133722	0.0671459	0.00297937	0.0169986	0.0684648	0.03973219	1.960268	0.0833784	0.297711	0.685226	1.45937	3.35896	11.9935	1.796368	49.33702	0.134208	0.159212	0.0581623	0.0306141	0.000832819	0.016105	0.022092	0.140153	0.0247377	0.0761253	0.0267313	0.134226	0.00595583	0.0339807	0.136863	0.980134	0.0198661	0.5002441
7632	-423.4066	-430.0381	6.631498	0.0461056	0.0183678	0.024251	0.00310492	0.000692355	0.00135752	0.00302337	0.0262071	0.0249167	0.0226043	0.00155065	0.0225249	0.00354455	0.0219451	0.0216167	0.2158334	1.784167	0.0677162	0.268984	0.663873	1.50631	3.7177	14.7675	1.946812	8.266405	0.190667	0.0759587	0.100288	0.0128402	0.00286319	0.00561393	0.0125029	0.108378	0.103041	0.0934786	0.00641261	0.0931504	0.0146583	0.0907526	0.0893943	0.892083	0.107917	0.2418125
7668	-421.7496	-424.4952	2.745586	0.0209712	0.0056921	0.0028107	0.000456027	0.000388004	0.000235707	0.000564758	0.0172111	0.00212977	0.0127598	0.0114114	0.0132704	0.00647017	0.000993304	0.00661631	0.05195561	1.948044	0.0255053	0.167074	0.572219	1.74758	5.98536	39.2075	2.652844	37.4944	0.205638	0.0558155	0.0275611	0.0044717	0.00380468	0.00231129	0.00553789	0.168768	0.0208841	0.12512	0.111898	0.130127	0.063445	0.00974012	0.0648781	0.974022	0.0259778	0.1019807
7704	-417.9674	-425.5687	7.601297	0.128208	0.00252724	0.0396506	0.00596941	6.17814e-05	0.00523255	0.0106932	0.100755	0.084018	0.023477	0.108244	0.129663	0.0298928	0.0422525	0.0169312	0.2448525	1.755148	0.160613	0.40988	0.757105	1.32082	2.43974	6.22616	1.32232	7.168184	0.176212	0.0034735	0.0544968	0.00820451	8.49139e-05	0.00719174	0.014697	0.138481	0.115476	0.0322674	0.148774	0.178212	0.0410855	0.0580728	0.0232707	0.877574	0.122426	0.727577
7740	-421.4838	-428.8829	7.39918	0.0224165	0.00183392	0.027794	0.00754652	0.00272308	0.00161974	0.00918299	0.0313175	0.0225203	0.0149957	0.0281309	0.0417923	0.00796549	0.00743666	0.0162342	0.3407373	1.659263	0.0668294	0.26726	0.662543	1.50934	3.74168	14.9635	1.956344	4.869624	0.0920558	0.00753118	0.114139	0.0309906	0.0111826	0.00665162	0.037711	0.128609	0.092482	0.0615816	0.115523	0.171625	0.0327112	0.0305395	0.0666677	0.829631	0.170369	0.2435098
7776	-425.0013	-431.197	6.195753	0.0556621	0.000256114	0.0389768	0.000829819	0.00965698	0.00397575	0.00777041	0.0690685	0.0099514	0.0148137	0.0238091	0.0648476	0.020599	0.0246326	0.0136718	0.1178933	1.882107	0.12859	0.367755	0.731918	1.36627	2.7192	7.77664	1.483104	15.96449	0.155255	0.000714361	0.108715	0.00231456	0.0269356	0.0110893	0.0216735	0.192648	0.0277567	0.0413188	0.0664091	0.180875	0.0574555	0.0687061	0.0381338	0.941053	0.0589466	0.3585219
7812	-423.3094	-429.7345	6.425036	0.0993044	0.0822995	0.118573	0.0048755	0.00190168	0.00369196	0.0120945	0.0488056	0.00436437	0.00500092	0.00814334	0.078312	0.115408	0.0224027	0.0517158	0.1600727	1.839927	0.0823707	0.295951	0.683959	1.46208	3.37894	12.1402	1.80516	11.49432	0.151173	0.125286	0.180506	0.00742205	0.00289496	0.00562033	0.0184116	0.0742976	0.00664395	0.00761299	0.0123967	0.119216	0.175688	0.034104	0.0787279	0.919964	0.0800363	0.6568932
7848	-419.7704	-427.0046	7.234188	0.113491	0.0880383	0.0393048	0.017769	0.000690495	0.012097	0.00495893	0.0729494	0.0467232	0.00587722	0.0361093	0.0589314	0.0953326	0.0278154	0.0210383	0.1772571	1.822743	0.195272	0.450862	0.779952	1.28213	2.21797	5.12105	1.181032	10.28305	0.177019	0.137318	0.0613058	0.0277153	0.001077	0.0188683	0.00773471	0.113783	0.0728766	0.00916702	0.0563217	0.0919185	0.148695	0.0433851	0.0328146	0.911371	0.0886285	0.6411268
7884	-425.5643	-429.8267	4.262368	0.0696453	0.00845081	0.0319225	0.00983418	0.00307027	0.00563569	0.00623414	0.0586884	0.0139318	0.0113572	0.0938347	0.163175	0.0423227	0.0584297	0.0466675	0.04538991	1.95461	0.103882	0.331409	0.708537	1.41136	3.01742	9.62632	1.63739	43.06265	0.111754	0.0135604	0.0512236	0.0157801	0.00492663	0.00904314	0.0100034	0.0941727	0.0223553	0.018224	0.150569	0.261834	0.0679119	0.0937576	0.0748837	0.977305	0.022695	0.6231999
7920	-418.3905	-424.7039	6.313354	0.0287817	0.000491731	0.0137838	0.00159733	0.00211105	0.00127803	0.00112061	0.0209303	0.0277413	0.00627472	0.0255859	0.0390372	0.00102548	0.0196724	0.00259002	0.2216599	1.77834	0.0490785	0.229903	0.63214	1.58193	4.34966	20.3755	2.179571	8.022834	0.149888	0.00256081	0.0717826	0.00831847	0.0109938	0.00665566	0.00583587	0.109	0.14447	0.0326772	0.133245	0.203296	0.00534043	0.102449	0.0134882	0.88917	0.11083	0.1920216
7956	-423.0696	-430.968	7.898389	0.0837767	0.000879801	0.0363168	0.016439	0.00462334	0.00282478	0.0161084	0.118188	0.0180954	0.00320211	0.041838	0.124948	0.200773	0.0121271	0.107592	0.3355363	1.664464	0.122733	0.359488	0.726745	1.376	2.78173	8.14774	1.516811	4.960607	0.106352	0.00111688	0.046103	0.0208688	0.00586917	0.00358597	0.0204491	0.150035	0.0229716	0.00406498	0.053112	0.158617	0.254875	0.015395	0.136584	0.832232	0.167768	0.787732
7992	-416.8379	-424.907	8.069048	0.0499867	0.0299893	0.038916	0.00311327	0.000642977	0.00959959	0.00896816	0.0602647	0.00927032	0.00367983	0.0203754	0.0512302	0.0933463	0.0310576	0.0416584	0.3221546	1.677845	0.145523	0.390625	0.745825	1.3408	2.56	6.87175	1.393656	5.2082	0.110566	0.0663335	0.0860785	0.00688627	0.0014222	0.0212334	0.0198367	0.1333	0.0205051	0.00813943	0.0450685	0.113316	0.206473	0.0686966	0.0921444	0.838923	0.161077	0.4520987
8028	-424.5557	-431.9706	7.414877	0.184897	0.0382708	0.0881369	0.000938139	0.000138752	0.0344654	0.00506869	0.166015	0.129597	0.0488965	0.0612924	0.165159	0.162046	0.103835	0.115283	0.2245159	1.775484	0.334655	0.586333	0.846575	1.18123	1.70551	2.98816	0.7915119	7.908055	0.141788	0.0293479	0.0675876	0.00071941	0.000106402	0.0264297	0.00388692	0.127308	0.0993809	0.0374962	0.047002	0.126652	0.124265	0.0796255	0.0884048	0.887742	0.112258	1.30404
8064	-421.5152	-428.7967	7.281505	0.148802	0.0165507	0.00969244	7.01343e-05	0.0102025	0.00517374	0.0122477	0.0863235	0.014499	0.0203273	0.0646994	0.0387493	0.0315328	0.0871271	0.0234289	0.2170329	1.782967	0.124318	0.361745	0.728165	1.37332	2.76438	8.04389	1.507535	8.215192	0.261319	0.0290656	0.0170214	0.000123167	0.0179172	0.00908587	0.0215088	0.151597	0.0254625	0.0356978	0.113622	0.0680496	0.0553764	0.153009	0.0411448	0.891484	0.108516	0.5694263
8100	-424.9998	-430.4312	5.431462	0.0219055	0.00479626	0.0179817	0.00294709	0.00107401	0.00478916	0.00853882	0.0354227	0.014287	0.00227648	0.0172059	0.026504	0.00601207	0.0228107	0.00971043	0.1223991	1.877601	0.0597989	0.253157	0.651431	1.53508	3.95012	16.7227	2.036717	15.33999	0.111614	0.0244381	0.0916208	0.0150161	0.00547233	0.0244019	0.0435073	0.180487	0.0727954	0.0115992	0.0876684	0.135044	0.0306329	0.116226	0.0494769	0.9388	0.0611995	0.1962618
8136	-419.5248	-426.04	6.515193	0.0440273	0.000763831	0.00633458	0.00163151	0.000385189	0.00480911	0.00225523	0.0327225	0.000875486	0.0045525	0.010401	0.0205402	0.0584915	0.021161	0.0179053	0.2503459	1.749654	0.0425858	0.214531	0.618638	1.61645	4.66134	23.482	2.282174	6.988945	0.194076	0.00336703	0.0279233	0.00719181	0.00169794	0.0211989	0.00994123	0.144243	0.00385921	0.0200678	0.0458483	0.090543	0.257835	0.0932794	0.0789278	0.874827	0.125173	0.2268562
8172	-422.7066	-430.5545	7.847832	0.0360428	0.000592787	0.017189	0.0213922	0.00483125	0.00442285	0.00590359	0.103217	0.0205899	0.0161837	0.0414667	0.120392	0.317182	0.05237	0.0463594	0.3161388	1.683861	0.134264	0.375581	0.736742	1.35733	2.66254	7.448	1.451883	5.326334	0.0445999	0.000733524	0.0212699	0.026471	0.00597827	0.0054729	0.0073052	0.127723	0.0254783	0.0200259	0.0513116	0.148975	0.392487	0.0648035	0.0573659	0.841931	0.158069	0.8081355
8208	-425.5251	-433.2588	7.733665	0.252173	0.00238377	0.052266	0.0291831	0.00131371	0.0299773	0.0102757	0.0970005	0.0274837	0.0102343	0.0457053	0.0510158	0.146153	0.0941794	0.0379236	0.2430966	1.756903	0.231891	0.490284	0.800618	1.24904	2.03963	4.31237	1.056755	7.227184	0.284213	0.00268664	0.0589066	0.0328909	0.00148063	0.0337861	0.0115813	0.109325	0.0309756	0.0115346	0.0515123	0.0574976	0.164722	0.106145	0.042742	0.878452	0.121548	0.8872686
8244	-424.2345	-432.9948	8.760309	0.0507263	0.0203614	0.0279682	0.0399594	0.00185387	0.0111973	0.00641618	0.0449418	0.0084001	0.0108184	0.0225483	0.0418259	0.0120627	0.0121919	0.0634421	0.4827661	1.517234	0.154356	0.402014	0.752542	1.32883	2.48748	6.47853	1.351049	3.142793	0.135374	0.0543385	0.0746389	0.10664	0.00494744	0.0298823	0.0171229	0.119936	0.0224174	0.028871	0.0601747	0.111621	0.0321919	0.0325364	0.169308	0.758617	0.241383	0.3747137
8280	-425.6669	-432.1562	6.48934	0.0649606	0.0726952	0.038689	0.00161913	0.00293086	0.00268755	0.0251178	0.152913	0.0319835	0.182903	0.038616	0.103753	0.026603	0.00369738	0.0736323	0.1521221	1.847878	0.118063	0.35275	0.722467	1.38415	2.83487	8.47006	1.544864	12.14733	0.0789505	0.0883509	0.0470211	0.00196782	0.00356205	0.00326634	0.0305272	0.185844	0.0388715	0.222293	0.0469323	0.126097	0.0323323	0.00449365	0.0894899	0.923939	0.0760611	0.8228007
8316	-421.7784	-425.8101	4.031751	0.0258885	0.0177664	0.0175307	0.00237717	0.000732029	0.00247301	0.000302566	0.0230252	0.0255249	0.00386001	0.0142099	0.0453567	0.00260206	0.0144736	0.0182479	0.05213208	1.947868	0.0731039	0.279216	0.671651	1.48887	3.58145	13.6792	1.891456	37.36409	0.120765	0.0828771	0.0817774	0.0110891	0.00341478	0.0115362	0.00141141	0.107408	0.119069	0.0180063	0.0662866	0.211581	0.0121381	0.0675167	0.0851231	0.973934	0.026066	0.2143707
8352	-429.6335	-434.8676	5.234028	0.00689801	0.00956494	0.00440911	0.00332598	7.0971e-05	0.000425255	0.00188421	0.00549234	0.0125377	0.00367689	0.00704525	0.00385843	0.000147911	0.00378907	0.0186849	0.2420758	1.757924	0.0214988	0.153714	0.557532	1.79362	6.50558	46.5143	2.776411	7.261874	0.0843165	0.116915	0.0538939	0.0406544	0.000867501	0.00519803	0.0230313	0.0671345	0.153252	0.0449438	0.0861163	0.0471628	0.00180796	0.046315	0.228391	0.878962	0.121038	0.08181091
8388	-422.8804	-430.5299	7.649472	0.0403368	0.0284892	0.00794526	0.0163133	0.00181079	0.0053742	0.00809311	0.0128064	0.0256188	0.0870269	0.0128199	0.0590103	0.00894884	0.0115647	0.0183383	0.3140199	1.68598	0.093497	0.314815	0.697273	1.43416	3.17647	10.6955	1.713547	5.369024	0.117089	0.0826981	0.0230634	0.047354	0.00525633	0.0156002	0.0234926	0.0371742	0.0743657	0.25262	0.0372135	0.171294	0.0259766	0.0335697	0.0532322	0.84299	0.15701	0.3444968
8424	-421.7929	-427.0798	5.286861	0.0608257	0.0434714	0.0390556	0.00341902	0.000167781	0.00351948	0.00251791	0.000198005	0.0196527	0.0653648	0.0158684	0.0322361	0.00730667	0.0245229	0.0180527	0.09702674	1.902973	0.0613099	0.256257	0.65391	1.52926	3.90233	16.3106	2.018674	19.61287	0.180933	0.12931	0.116175	0.0101702	0.000499083	0.0104691	0.00748978	0.000588985	0.0584589	0.194434	0.0472023	0.0958895	0.0217345	0.0729459	0.0536996	0.951487	0.0485134	0.3361792
8460	-423.7186	-432.1131	8.39441	0.0855965	0.103311	0.0248597	0.023629	0.000883385	0.0187697	0.0138398	0.00868392	0.00841092	0.195822	0.0530816	0.143097	0.124033	0.0368167	0.0135184	0.3889252	1.611075	0.18577	0.440025	0.774054	1.2919	2.2726	5.38301	1.217104	4.142377	0.100189	0.120923	0.0290977	0.0276572	0.00103398	0.0219696	0.0161992	0.0101643	0.0098448	0.229205	0.0621308	0.167491	0.145178	0.0430931	0.015823	0.805537	0.194463	0.8543519
8496	-422.8536	-430.0642	7.210573	0.0518217	0.00396068	0.00568294	0.0151667	0.00461252	0.00645969	0.00301995	0.0365622	0.0018159	0.0144454	0.023144	0.0510929	0.0186522	0.0177408	0.0416187	0.2768518	1.723148	0.0737767	0.280467	0.672588	1.48679	3.56548	13.5544	1.884832	6.224082	0.175194	0.0133899	0.0192123	0.0512742	0.0155936	0.0218383	0.0102096	0.123606	0.00613901	0.0488356	0.0782431	0.17273	0.0630576	0.0599763	0.1407	0.861574	0.138426	0.2957963
8532	-416.0632	-422.6535	6.590292	0.0349121	0.00540718	0.0172049	0.00139342	0.00128473	0.00225562	0.00700795	0.0292516	0.0054575	0.0537774	0.012956	0.0297108	0.00919902	0.0116206	0.00472505	0.2302632	1.769737	0.0576606	0.248701	0.647832	1.54361	4.02089	17.3429	2.063046	7.685714	0.154366	0.0239082	0.0760728	0.00616112	0.00568051	0.00997338	0.0309862	0.129338	0.0241307	0.237781	0.0572859	0.131369	0.0406741	0.0513815	0.0208922	0.884868	0.115132	0.2261639
8568	-419.0353	-425.524	6.488753	0.117842	0.0185746	0.0384822	0.00202596	0.000887303	0.00637176	0.00182987	0.0747463	0.0392838	0.041615	0.026213	0.0356674	0.025652	0.0173043	0.00401975	0.1327875	1.867212	0.135114	0.376739	0.73745	1.35602	2.65436	7.40116	1.447322	14.06166	0.261571	0.0412298	0.0854183	0.004497	0.00196953	0.0141433	0.00406172	0.165913	0.0871976	0.0923721	0.0581845	0.0791702	0.0569392	0.0384101	0.00892256	0.933606	0.0663938	0.4505149
8604	-423.1875	-429.4208	6.233225	0.0439779	0.000759971	0.0388553	0.0111339	0.00380306	0.00593591	0.00357925	0.0191611	0.0273608	0.0760558	0.0249162	0.0481487	0.0282827	0.0211752	0.0130781	0.1620268	1.837973	0.0615997	0.256847	0.654379	1.52817	3.89337	16.2338	2.015264	11.34364	0.120085	0.00207515	0.106097	0.0304018	0.0103845	0.0162084	0.0097734	0.0523206	0.0747106	0.207676	0.0680354	0.131473	0.0772278	0.0578205	0.0357107	0.918987	0.0810134	0.3662239
8640	-417.8573	-425.8016	7.944349	0.11905	0.0177411	0.0531188	0.0212266	0.00234948	0.00770848	0.000821237	0.152384	0.0019798	0.0965949	0.0439797	0.073654	0.043805	0.0314187	0.0743041	0.2733388	1.726661	0.20161	0.45794	0.783752	1.27591	2.18369	4.96007	1.157936	6.316926	0.160849	0.0239701	0.071769	0.0286794	0.00317439	0.010415	0.00110958	0.205886	0.00267491	0.13051	0.0594211	0.0995142	0.0591851	0.0424499	0.100393	0.863331	0.136669	0.7401362
8676	-422.7309	-427.7	4.969177	0.0280159	0.00865406	0.00551365	0.00147465	0.000939038	0.000891441	6.20238e-05	0.0160658	0.012295	0.000175314	0.00693649	0.00496601	0.00565979	0.0343364	0.0157348	0.1429211	1.857079	0.029066	0.178069	0.583711	1.71318	5.61579	34.4045	2.558353	12.99374	0.197684	0.0610644	0.0389051	0.0104053	0.006626	0.00629014	0.000437649	0.113363	0.0867552	0.00123704	0.0489449	0.0350409	0.0399364	0.242283	0.111027	0.928539	0.0714605	0.1417203
8712	-418.6982	-423.9432	5.244996	0.0670445	0.018063	0.0239054	0.0124924	0.000170453	0.00671151	0.00331354	0.0644555	0.00988305	0.0752746	0.0183328	0.0372522	0.00671422	0.0164672	0.0183948	0.09612271	1.903877	0.0565362	0.246324	0.645894	1.54824	4.0597	17.6878	2.077286	19.80674	0.177144	0.0477257	0.0631623	0.0330071	0.000450367	0.017733	0.00875498	0.170303	0.0261128	0.198889	0.0484386	0.0984271	0.0177402	0.0435092	0.0486025	0.951939	0.0480614	0.3784753
8748	-416.4191	-424.0558	7.636649	0.082158	0.00950083	0.0259979	0.0205912	0.000377578	0.00590307	0.00184572	0.0678892	0.0112215	0.116713	0.0486474	0.0899002	0.0111824	0.0432113	0.0340809	0.2874541	1.712546	0.104946	0.333061	0.709637	1.40917	3.00245	9.52867	1.630018	5.957633	0.144334	0.016691	0.0456729	0.0361744	0.000663325	0.0103705	0.00324254	0.119267	0.0197139	0.20504	0.0854632	0.157936	0.0196451	0.0759132	0.059873	0.856273	0.143727	0.5692198
8784	-421.0345	-429.3157	8.281243	0.104229	0.00736855	0.0758203	0.00551122	0.00792746	0.0248467	0.0118048	0.0877391	0.0875992	0.150907	0.13579	0.0600471	0.0969045	0.0982339	0.150754	0.3362659	1.663734	0.312521	0.567089	0.837807	1.19359	1.76339	3.19978	0.8409885	4.947675	0.094284	0.00666546	0.0685857	0.00498535	0.00717104	0.0224759	0.0106784	0.0793672	0.0792406	0.136508	0.122833	0.0543176	0.0876581	0.0888606	0.136369	0.831867	0.168133	1.105483
8820	-420.8676	-428.5275	7.659887	0.184111	0.0288302	0.132173	0.00261144	0.000283963	0.0135926	0.0192179	0.0332138	0.0415161	0.0377354	0.0722096	0.109232	0.02204	0.277903	0.128469	0.2691752	1.730825	0.221626	0.479577	0.795122	1.25767	2.08517	4.5121	1.089493	6.430106	0.166897	0.0261347	0.119816	0.00236728	0.000257414	0.0123217	0.0174211	0.0301085	0.0376345	0.0342073	0.0654583	0.0990194	0.0199794	0.25192	0.116458	0.865412	0.134588	1.103139
8856	-423.3182	-429.6412	6.323054	0.05561	0.00646348	0.00624318	0.0274746	0.00323747	0.00251346	0.00194507	0.0413239	0.00644126	0.0435385	0.0357404	0.0490055	0.00310966	0.00776672	0.0735116	0.1578735	1.842126	0.074449	0.28171	0.673517	1.48474	3.54975	13.432	1.878274	11.66837	0.152806	0.0177605	0.0171551	0.0754953	0.00889598	0.00690655	0.00534469	0.113551	0.0176994	0.119636	0.0982083	0.134658	0.00854479	0.0213415	0.201997	0.921063	0.0789368	0.3639248
8892	-424.2783	-429.6986	5.420227	0.048831	0.02021	0.0152677	0.0260325	0.00297388	0.00353837	0.00169017	0.0246188	0.0503944	0.023663	0.0104616	0.000717623	0.00835131	0.00554337	0.0524324	0.1046057	1.895394	0.0652206	0.264102	0.660091	1.51494	3.78641	15.3326	1.973964	18.11941	0.165683	0.068572	0.0518031	0.0883278	0.0100903	0.0120056	0.00573472	0.083531	0.170987	0.0802883	0.0354959	0.00243488	0.0283358	0.0188086	0.177902	0.947697	0.0523029	0.2947261
8928	-429.0441	-434.4673	5.423202	0.0395461	0.022406	0.0223295	0.0117765	0.00105939	0.00232378	0.00572629	0.0183996	0.0579268	0.00360581	0.000818898	0.032907	0.00427693	0.00473584	0.0259281	0.09830405	1.901696	0.0841293	0.299016	0.686161	1.45738	3.3443	11.8865	1.789885	19.34504	0.155837	0.0882939	0.0879922	0.0464069	0.00417467	0.00915715	0.0225652	0.0725059	0.228268	0.0142092	0.00322697	0.129674	0.0168538	0.0186622	0.102173	0.950848	0.049152	0.2537665
8964	-419.525	-427.217	7.692022	0.0984136	0.0121712	0.0294547	0.0114995	0.00402862	0.00598453	0.0017733	0.0312222	0.00387115	0.0491589	0.102461	0.00932344	0.0348063	0.0450173	0.00249879	0.298577	1.701423	0.10349	0.330798	0.708129	1.41217	3.02299	9.66278	1.640124	5.698441	0.222814	0.0275564	0.0666871	0.0260357	0.00912104	0.0135493	0.00401487	0.0706888	0.0087645	0.111299	0.231978	0.0211088	0.0788036	0.101922	0.0056574	0.850712	0.149288	0.4416847
9000	-427.1519	-433.9611	6.80921	0.0782177	0.0349099	0.0623228	0.0184026	0.00643598	0.0108083	0.00634383	0.063721	0.0127269	0.0352681	0.0647043	0.0128757	0.0222297	0.0284813	0.00953792	0.1482926	1.851707	0.159944	0.409047	0.756624	1.32166	2.44471	6.2522	1.325337	12.48685	0.167495	0.0747558	0.133458	0.0394072	0.013782	0.0231448	0.0135846	0.136452	0.0272532	0.0755228	0.138557	0.0275719	0.0476026	0.0609896	0.0204244	0.925854	0.0741463	0.4669859
9036	-417.0576	-423.9567	6.899126	0.0670022	0.00194524	0.0100277	0.00346482	0.00158164	0.00425112	0.00518	0.0468629	0.00228155	0.0177947	0.016955	0.0703536	0.0128212	0.0861654	0.0194995	0.2196059	1.780394	0.0747786	0.282318	0.67397	1.48375	3.54211	13.3728	1.87508	8.107224	0.182973	0.00531215	0.0273842	0.00946189	0.00431923	0.0116092	0.0141458	0.127975	0.00623056	0.0485946	0.0463017	0.192125	0.0350128	0.235305	0.0532501	0.890197	0.109803	0.3661865
9072	-418.6352	-425.9509	7.31578	0.0863019	0.000510714	0.0606886	0.00800023	0.00513333	0.0131523	0.0162439	0.11642	0.0157661	0.0776258	0.0458042	0.128406	0.0145315	0.190401	0.0661956	0.2399051	1.760095	0.127771	0.36661	0.731206	1.3676	2.7277	7.82652	1.487727	7.336631	0.10211	0.000604266	0.0718054	0.00946569	0.00607364	0.0155615	0.0192194	0.137746	0.0186541	0.0918451	0.0541945	0.151927	0.0171933	0.225278	0.0783212	0.880047	0.119953	0.8451818
9108	-420.3788	-427.3357	6.956968	0.195432	0.076922	0.0593731	0.00550671	0.00604251	0.00508878	0.00146772	0.121739	0.0742405	0.113722	0.34351	0.0204889	0.0318523	0.0867342	0.00103374	0.194314	1.805686	0.192461	0.447684	0.778233	1.28496	2.23372	5.19586	1.191518	9.292619	0.170959	0.0672894	0.051938	0.00481713	0.00528583	0.00445153	0.00128392	0.106494	0.0649437	0.0994807	0.300493	0.0179231	0.0278636	0.0758728	0.000904286	0.902843	0.097157	1.143153
9144	-426.1342	-432.9561	6.821814	0.113928	0.0304852	0.0154063	0.000187772	0.00875968	0.00179478	0.000694205	0.0166748	0.07357	0.0532934	0.0795911	0.0115948	0.0134462	0.0383532	0.00687537	0.1797176	1.820282	0.10232	0.328969	0.706906	1.41462	3.0398	9.77325	1.648344	10.12857	0.245189	0.0656082	0.0331565	0.00040411	0.018852	0.0038626	0.00149402	0.0358864	0.158333	0.114695	0.171291	0.0249536	0.028938	0.0825413	0.0147967	0.910141	0.0898588	0.4646551
9180	-424.2672	-430.0525	5.785341	0.100811	0.00545516	0.0412506	3.22463e-05	0.00106025	0.00803707	0.0021694	0.0632439	0.0371715	0.114259	0.0596035	0.00117766	0.00114126	0.0623386	0.07506	0.106353	1.893647	0.0892324	0.307728	0.692337	1.44438	3.24962	11.2067	1.747304	17.8053	0.175993	0.00952348	0.0720144	5.62949e-05	0.00185096	0.0140309	0.00378728	0.11041	0.0648932	0.199471	0.104054	0.00205593	0.00199238	0.108829	0.131038	0.946824	0.0531765	0.5728111
9216	-420.3408	-426.482	6.141137	0.0615924	0.0134159	0.0223187	0.000632217	0.00191858	0.00288	0.00248566	0.0129545	0.0205262	0.0857622	0.0344849	0.00822456	0.0155209	0.031761	0.0284279	0.1323987	1.867601	0.0911407	0.31092	0.69457	1.43974	3.21626	10.972	1.732004	14.10588	0.179619	0.0391241	0.065087	0.00184371	0.00559507	0.0083988	0.00724881	0.0377788	0.0598595	0.250104	0.100567	0.0239849	0.0452628	0.0926231	0.0829031	0.933801	0.0661994	0.3429055
